timestamp,open_price,high_price,low_price,close_price,volume_from,volume_to
2025-01-02 17:00:00,3467.04,3476.21,3426.66,3447.36,45088.62,155666522.55
2025-01-02 18:00:00,3447.36,3462.6,3437.38,3461.95,36604.7,126354861.86
2025-01-02 19:00:00,3461.95,3471.93,3456.03,3460.28,26467.93,91671727.08
2025-01-02 20:00:00,3460.28,3472.52,3449.19,3450.1,28326.96,98017680.07
2025-01-02 21:00:00,3450.1,3453.11,3439.8,3451.1,16588.0,57177055.56
2025-01-02 22:00:00,3451.1,3451.1,3418.65,3437.52,14013.68,48142013.67
2025-01-02 23:00:00,3437.52,3453.75,3434.58,3452.59,18923.27,65179761.9
2025-01-03 00:00:00,3452.59,3463.28,3443.4,3446.31,15456.51,53367652.9
2025-01-03 01:00:00,3446.31,3462.64,3439.94,3461.33,16806.14,57976622.69
2025-01-03 02:00:00,3461.33,3473.2,3453.76,3454.39,16176.26,56047846.98
2025-01-03 03:00:00,3454.39,3469.83,3452.82,3466.94,12766.01,44165143.73
2025-01-03 04:00:00,3466.94,3467.88,3452.87,3455.59,5704.18,19740029.45
2025-01-03 05:00:00,3455.59,3457.45,3441.76,3452.92,4175.61,14404697.25
2025-01-03 06:00:00,3452.92,3458.63,3439.46,3440.38,3523.98,12152880.02
2025-01-03 07:00:00,3440.38,3441.87,3429.44,3430.34,4706.59,16167248.13
2025-01-03 08:00:00,3430.34,3439.66,3420.39,3427.2,4942.5,16949539.88
2025-01-03 09:00:00,3427.2,3447.83,3426.27,3441.1,4263.2,14661171.48
2025-01-03 10:00:00,3441.1,3449.83,3435.99,3443.46,3707.45,12763333.7
2025-01-03 11:00:00,3443.46,3464.74,3443.46,3462.97,4734.13,16357115.74
2025-01-03 12:00:00,3462.97,3474.52,3458.59,3461.38,15846.03,54915561.8
2025-01-03 13:00:00,3461.38,3494.53,3460.87,3479.27,41388.16,144106832.17
2025-01-03 14:00:00,3479.27,3534.27,3478.64,3524.8,68438.07,240557816.71
2025-01-03 15:00:00,3524.8,3572.96,3517.75,3562.79,79158.8,280411589.62
2025-01-03 16:00:00,3562.79,3596.91,3562.79,3582.01,73365.7,262887435.76
2025-01-03 17:00:00,3582.01,3591.35,3571.18,3572.85,30063.74,107601771.25
2025-01-03 18:00:00,3572.85,3615.72,3571.75,3603.56,41130.63,148009301.44
2025-01-03 19:00:00,3603.56,3629.72,3600.32,3621.67,41810.59,151255907.4
2025-01-03 20:00:00,3621.67,3622.37,3598.67,3600.12,36515.64,131764677.44
2025-01-03 21:00:00,3600.12,3615.6,3594.25,3613.04,20951.54,75584064.47
2025-01-03 22:00:00,3613.04,3622.93,3608.85,3615.05,12530.31,45316513.38
2025-01-03 23:00:00,3615.05,3616.69,3603.25,3607.83,15302.71,55222294.98
2025-01-04 00:00:00,3607.83,3619.23,3600.72,3601.45,10800.06,38969021.95
2025-01-04 01:00:00,3601.45,3603.06,3581.58,3595.21,14492.49,52038891.19
2025-01-04 02:00:00,3595.21,3598.67,3581.82,3594.91,9481.69,34046209.19
2025-01-04 03:00:00,3594.91,3599.09,3589.51,3596.82,9428.38,33886123.08
2025-01-04 04:00:00,3596.82,3596.82,3582.96,3590.28,4353.47,15622658.67
2025-01-04 05:00:00,3590.28,3595.6,3585.22,3595.15,2909.23,10447472.37
2025-01-04 06:00:00,3595.15,3606.04,3593.85,3598.88,2449.12,8814431.5
2025-01-04 07:00:00,3598.88,3609.38,3591.85,3592.82,3975.14,14313823.42
2025-01-04 08:00:00,3592.82,3602.61,3584.3,3584.33,6648.3,23891099.83
2025-01-04 09:00:00,3584.33,3594.6,3582.78,3588.35,4070.24,14605194.76
2025-01-04 10:00:00,3588.35,3591.51,3571.37,3587.2,6000.74,21490815.26
2025-01-04 11:00:00,3587.2,3604.5,3583.98,3600.89,7574.13,27210935.07
2025-01-04 12:00:00,3600.89,3642.96,3599.26,3634.23,28371.8,102880303.2
2025-01-04 13:00:00,3634.23,3648.46,3626.22,3643.64,25078.94,91227696.25
2025-01-04 14:00:00,3643.64,3645.84,3632.59,3636.6,15403.22,56049061.89
2025-01-04 15:00:00,3636.6,3663.71,3591.56,3607.72,52657.7,190583635.06
2025-01-04 16:00:00,3607.72,3628.09,3601.43,3621.46,27297.52,98733381.12
2025-01-04 17:00:00,3621.46,3633.69,3619.67,3632.73,16879.22,61218976.88
2025-01-04 18:00:00,3632.73,3643.95,3618.84,3626.52,17413.09,63253138.51
2025-01-04 19:00:00,3626.52,3638.58,3623.71,3630.51,15225.65,55282487.98
2025-01-04 20:00:00,3630.51,3667.55,3630.5,3659.73,20310.3,74147817.71
2025-01-04 21:00:00,3659.73,3670.74,3654.12,3657.72,22064.64,80788118.25
2025-01-04 22:00:00,3657.72,3662.53,3645.82,3659.61,8255.94,30174979.71
2025-01-04 23:00:00,3659.61,3665.18,3650.58,3656.45,13553.09,49572666.96
2025-01-05 00:00:00,3656.45,3674.88,3647.69,3649.58,15486.53,56691625.28
2025-01-05 01:00:00,3649.58,3650.92,3630.83,3636.18,15200.84,55328687.76
2025-01-05 02:00:00,3636.18,3644.63,3634.45,3640.76,9021.11,32831277.63
2025-01-05 03:00:00,3640.76,3641.3,3628.97,3636.73,7585.96,27574260.78
2025-01-05 04:00:00,3636.73,3649.5,3636.3,3643.45,3930.32,14319826.4
2025-01-05 05:00:00,3643.45,3643.57,3630.02,3632.11,2252.73,8189966.26
2025-01-05 06:00:00,3632.11,3641.24,3628.25,3638.2,1430.0,5197935.97
2025-01-05 07:00:00,3638.2,3640.37,3629.57,3630.73,2002.18,7277002.71
2025-01-05 08:00:00,3630.73,3632.57,3606.8,3619.05,6462.86,23386467.9
2025-01-05 09:00:00,3619.05,3622.22,3603.91,3608.03,4352.25,15725574.35
2025-01-05 10:00:00,3608.03,3616.94,3601.94,3614.25,4525.35,16341893.34
2025-01-05 11:00:00,3614.25,3620.07,3608.3,3612.39,2677.45,9672983.34
2025-01-05 12:00:00,3612.39,3621.78,3604.14,3613.17,11287.89,40795710.89
2025-01-05 13:00:00,3613.17,3626.44,3611.6,3613.51,10732.32,38842473.42
2025-01-05 14:00:00,3613.51,3627.74,3593.38,3621.9,32081.53,115710310.95
2025-01-05 15:00:00,3621.9,3637.78,3618.51,3628.68,20060.65,72790230.42
2025-01-05 16:00:00,3628.68,3640.21,3623.43,3627.2,17691.86,64248212.17
2025-01-05 17:00:00,3627.2,3647.27,3621.61,3627.33,15964.84,57997179.46
2025-01-05 18:00:00,3627.33,3632.31,3612.24,3629.7,16573.72,60043946.79
2025-01-05 19:00:00,3629.7,3639.02,3625.39,3636.76,11519.8,41853656.03
2025-01-05 20:00:00,3636.76,3656.5,3628.44,3635.03,18524.47,67452740.14
2025-01-05 21:00:00,3635.03,3647.84,3633.4,3645.09,12216.54,44464662.34
2025-01-05 22:00:00,3645.09,3649.14,3634.2,3644.53,7644.42,27833331.85
2025-01-05 23:00:00,3644.53,3654.65,3632.25,3635.29,17136.84,62429872.73
2025-01-06 00:00:00,3635.29,3654.85,3620.46,3621.16,29625.61,107697032.38
2025-01-06 01:00:00,3621.16,3654.46,3610.01,3647.48,28987.95,105128424.4
2025-01-06 02:00:00,3647.48,3683.26,3644.19,3657.41,58723.73,215397733.62
2025-01-06 03:00:00,3657.41,3673.83,3653.12,3663.64,19821.53,72646698.79
2025-01-06 04:00:00,3663.64,3677.61,3659.59,3671.63,8421.79,30885491.21
2025-01-06 05:00:00,3671.63,3697.24,3666.53,3679.67,10735.79,39546811.68
2025-01-06 06:00:00,3679.67,3683.94,3664.69,3665.38,6217.69,22830111.43
2025-01-06 07:00:00,3665.38,3667.33,3642.24,3649.31,10896.53,39782128.11
2025-01-06 08:00:00,3649.31,3659.37,3635.42,3639.81,9920.68,36195253.82
2025-01-06 09:00:00,3639.81,3649.37,3639.0,3643.55,4790.59,17456202.14
2025-01-06 10:00:00,3643.55,3645.76,3631.54,3636.97,6494.05,23625145.35
2025-01-06 11:00:00,3636.97,3658.16,3634.89,3653.48,5953.67,21715695.91
2025-01-06 12:00:00,3653.48,3661.87,3640.32,3641.35,16532.1,60377689.07
2025-01-06 13:00:00,3641.35,3651.96,3623.77,3649.97,27737.48,100945612.16
2025-01-06 14:00:00,3649.97,3702.68,3620.72,3685.32,75525.4,275853370.67
2025-01-06 15:00:00,3685.32,3714.69,3670.94,3714.69,88364.3,326281743.54
2025-01-06 16:00:00,3714.69,3745.42,3691.77,3711.66,63986.58,238206180.96
2025-01-06 17:00:00,3711.66,3711.67,3656.28,3674.91,48807.22,179716910.93
2025-01-06 18:00:00,3674.91,3693.12,3663.0,3683.46,27077.1,99658745.08
2025-01-06 19:00:00,3683.46,3697.25,3676.54,3688.86,26175.53,96604648.9
2025-01-06 20:00:00,3688.86,3705.44,3675.38,3685.64,30796.28,113639884.04
2025-01-06 21:00:00,3685.64,3691.17,3668.04,3668.76,25590.38,94119068.34
2025-01-06 22:00:00,3668.76,3684.88,3668.63,3679.71,10302.83,37880089.31
2025-01-06 23:00:00,3679.71,3689.61,3670.1,3688.83,15402.21,56653548.31
2025-01-07 00:00:00,3688.83,3695.36,3674.55,3676.93,21038.59,77508539.23
2025-01-07 01:00:00,3676.93,3697.64,3665.2,3695.84,17070.56,62865678.2
2025-01-07 02:00:00,3695.84,3702.31,3677.26,3678.72,14826.61,54719636.2
2025-01-07 03:00:00,3678.72,3689.75,3675.25,3683.04,14824.04,54595350.2
2025-01-07 04:00:00,3683.04,3687.08,3674.1,3674.19,4020.85,14803559.2
2025-01-07 05:00:00,3674.19,3677.46,3659.13,3669.73,5444.12,19976187.19
2025-01-07 06:00:00,3669.73,3675.92,3664.47,3672.87,2996.24,10999733.64
2025-01-07 07:00:00,3672.87,3680.29,3663.28,3668.22,2421.78,8891153.79
2025-01-07 08:00:00,3668.22,3679.28,3660.61,3674.6,3557.81,13056597.72
2025-01-07 09:00:00,3674.6,3676.36,3652.57,3661.28,7112.19,26052968.92
2025-01-07 10:00:00,3661.28,3665.11,3650.68,3657.68,6632.0,24258508.34
2025-01-07 11:00:00,3657.68,3658.49,3625.17,3639.28,10229.61,37244066.6
2025-01-07 12:00:00,3639.28,3643.04,3626.13,3633.06,18005.7,65427481.11
2025-01-07 13:00:00,3633.06,3645.42,3630.64,3635.5,13589.14,49441449.37
2025-01-07 14:00:00,3635.5,3641.62,3560.71,3573.23,61815.39,223522096.68
2025-01-07 15:00:00,3573.23,3580.88,3411.66,3460.51,278127.18,975822306.28
2025-01-07 16:00:00,3460.51,3490.59,3446.99,3457.06,93659.36,324792967.68
2025-01-07 17:00:00,3457.06,3469.29,3418.04,3441.16,74238.63,256060422.11
2025-01-07 18:00:00,3441.16,3457.74,3411.68,3420.15,64750.37,222112068.31
2025-01-07 19:00:00,3420.15,3436.26,3372.87,3384.38,82728.04,281764109.95
2025-01-07 20:00:00,3384.38,3398.62,3362.8,3394.4,100124.94,338690689.41
2025-01-07 21:00:00,3394.4,3412.29,3361.08,3362.32,58704.37,198963068.29
